File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y
379258,Broad-winged Jojo,call,B,6:55,7/10/2017,149,160
373461,Broad-winged Jojo,call,B,16:00,4/14/2017,46,75
372595,Broad-winged Jojo,song,B,12:00,5/26/2017,143,54
357148,Broad-winged Jojo,call,B,8:00,2/25/2017,39,63
320111,Broad-winged Jojo,call,B,16:30,5/29/2016,55,79
319446,Broad-winged Jojo,song,B,5:44,5/30/2016,33,152
319008,Broad-winged Jojo,song,B,2:00,5/28/2016,151,158
278199,Broad-winged Jojo,?,B,17:36,6/10/2015,38,85
255840,Broad-winged Jojo,call,B,10:00,7/5/2015,70,157
253869,Broad-winged Jojo,"call, song",B,8:46,3/20/2015,69,83
253864,Broad-winged Jojo,"call, song",B,8:46,3/20/2015,133,37
253853,Broad-winged Jojo,"call, song",B,8:44,3/20/2015,60,78
253850,Broad-winged Jojo,"call, song",B,8:44,3/20/2015,48,80
253355,Broad-winged Jojo,call,B,9:30,6/6/2015,79,130
228616,Broad-winged Jojo,call,B,19:00,4/25/1999,58,76
196882,Broad-winged Jojo,call,B,6:30,8/25/2014,79,132
196875,Broad-winged Jojo,song,B,6:00,8/25/2014,51,74
194599,Broad-winged Jojo,call,B,20:08,7/30/2014,33,140
194583,Broad-winged Jojo,call,B,20:12,7/30/2014,43,73
179051,Broad-winged Jojo,?,B,9:00,5/9/2014,70,143
176376,Broad-winged Jojo,call,B,14:03,4/27/2014,53,69
164751,Broad-winged Jojo,song,B,7:38,5/11/2012,56,78
164748,Broad-winged Jojo,song,B,11:09,5/10/2012,10,147
164744,Broad-winged Jojo,call,B,12:19,5/12/2012,129,108
164739,Broad-winged Jojo,call,B,12:19,5/12/2012,57,74
160321,Broad-winged Jojo,call,B,5:58,5/5/2013,45,65
159336,Broad-winged Jojo,call,B,11:44,8/24/2012,60,77
159277,Broad-winged Jojo,call,B,11:58,8/19/2012,58,77
158560,Broad-winged Jojo,call,B,8:30,4/11/2013,66,81
142861,Broad-winged Jojo,song,B,18:00,6/16/2013,75,145
140783,Broad-winged Jojo,call,B,7:50,6/27/2013,50,79
135668,Broad-winged Jojo,"call, song",B,10:30,5/26/2013,60,74
135667,Broad-winged Jojo,song,B,10:30,5/26/2013,63,88
108734,Broad-winged Jojo,call,B,19:25,8/28/2012,45,74
103814,Broad-winged Jojo,"call, song",B,10:30am,6/13/2012,58,75
102207,Broad-winged Jojo,call,B,8:15,5/27/2012,56,73
101243,Broad-winged Jojo,song,B,5:15am,5/16/2012,36,141
94147,Broad-winged Jojo,song,B,15:30,7/9/2011,45,76
86466,Broad-winged Jojo,"call, song",B,15:59,7/9/2011,59,76
82759,Broad-winged Jojo,call,B,7:15,7/3/2011,55,74
59093,Broad-winged Jojo,Call,B,?,7/31/2010,53,76
54331,Broad-winged Jojo,"call, song",B,11:00am,7/12/2008,64,82
43644,Broad-winged Jojo,call,B,8:30,6/20/2009,44,81
17165,Broad-winged Jojo,Song,B,?,7/9/2007,57,76
17162,Broad-winged Jojo,call,B,?,7/9/2007,62,78
330559,Broad-winged Jojo,call,C,17:00,8/7/2016,63,76
320501,Broad-winged Jojo,call,C,19:00,6/7/2016,61,91
288571,Broad-winged Jojo,call,C,8:52,3/7/1998,49,64
253903,Broad-winged Jojo,call,C,9:30,6/6/2015,125,107
183604,Broad-winged Jojo,song,C,10:00,6/21/2014,58,77
164742,Broad-winged Jojo,call,C,12:19,5/12/2012,60,75
164736,Broad-winged Jojo,song,C,11:43,5/9/2013,58,79
160341,Broad-winged Jojo,call,C,9:25,5/5/2013,56,74
141872,Broad-winged Jojo,call,C,9:00,8/25/2012,65,92
141537,Broad-winged Jojo,song,C,8:30,6/27/2013,42,87
138081,Broad-winged Jojo,call,C,5:00,6/11/2013,51,76
17164,Broad-winged Jojo,Song,C,?,7/9/2007,59,77
1202,Broad-winged Jojo,song,C,?,7/18/2003,57,86
369858,Broad-winged Jojo,song,D,4:45,6/25/2016,75,85
182957,Broad-winged Jojo,song,D,14:30,6/21/2014,59,78
172982,Broad-winged Jojo,song,D,4:30,6/17/2013,57,87
96700,Broad-winged Jojo,call,D,9:50,9/16/2009,75,86
388694,Canadian Cootamum,call,A,6:00,5/1/2016,32,125
388693,Canadian Cootamum,call,A,6:00,5/1/2016,31,138
363105,Canadian Cootamum,song,A,20:05,4/5/2017,32,148
362651,Canadian Cootamum,call,A,19:00,4/2/2017,37,129
360916,Canadian Cootamum,call,A,18:30,3/22/2017,52,168
358027,Canadian Cootamum,call,A,18:28,3/5/2017,76,151
325432,Canadian Cootamum,call,A,19:30,5/13/2016,142,99
313736,Canadian Cootamum,song,A,20:30,4/22/2016,35,136
309337,Canadian Cootamum,call,A,20:30,3/28/2016,28,144
305888,Canadian Cootamum,call,A,20:23,5/25/2011,41,125
243587,Canadian Cootamum,call,A,7:00,3/13/2015,85,133
243586,Canadian Cootamum,call,A,6:30,3/16/2015,30,132
237375,Canadian Cootamum,song,A,20:30,4/25/2015,76,159
218671,Canadian Cootamum,call,A,20:00,3/20/2015,25,146
217815,Canadian Cootamum,call,A,18:30,2/8/2015,32,136
217766,Canadian Cootamum,call,A,6:30,3/15/2015,38,142
166584,Canadian Cootamum,call,A,6:40,2/8/2014,34,135
96745,Canadian Cootamum,song,A,20:00,3/13/2012,124,122
96744,Canadian Cootamum,song,A,20:00,3/13/2012,44,158
96743,Canadian Cootamum,song,A,20:00,3/13/2012,35,149
96741,Canadian Cootamum,song,A,20:00,3/13/2012,58,157
78342,Canadian Cootamum,call,A,21:38,5/15/2011,31,137
77262,Canadian Cootamum,song,A,20:30,2/17/2011,39,141
51754,Canadian Cootamum,song,A,21:00,3/14/2009,28,114
31012,Canadian Cootamum,song,A,6:30,4/10/2008,37,60
370196,Canadian Cootamum,call,B,20:00,5/12/2017,13,127
358052,Canadian Cootamum,call,B,18:30,3/5/2017,26,141
358026,Canadian Cootamum,call,B,18:21,3/5/2017,30,146
325435,Canadian Cootamum,call,B,4:30,5/14/2016,38,136
318915,Canadian Cootamum,call,B,19:00,3/28/2015,33,137
313737,Canadian Cootamum,song,B,20:30,4/22/2016,63,147
312946,Canadian Cootamum,call,B,19:30,4/18/2016,36,135
308295,Canadian Cootamum,"call, song",B,20:20,3/23/2016,126,112
306856,Canadian Cootamum,call,B,18:15,3/12/2016,33,135
306348,Canadian Cootamum,call,B,21:05,5/28/2011,43,162
301714,Canadian Cootamum,call,B,18:00,1/29/2016,32,134
272302,Canadian Cootamum,call,B,6:45,2/10/2015,83,145
217832,Canadian Cootamum,call,B,18:35,2/8/2015,30,144
217829,Canadian Cootamum,call,B,18:33,2/8/2015,59,77
217817,Canadian Cootamum,call,B,18:30,2/8/2015,30,128
216516,Canadian Cootamum,call,B,6:48,2/2/2014,41,137
216509,Canadian Cootamum,call,B,6:48,2/2/2014,32,136
202087,Canadian Cootamum,?,B,6:00,11/10/2014,40,134
171997,Canadian Cootamum,"call, song",B,20:15,3/26/2014,138,109
171994,Canadian Cootamum,"call, song",B,20:15,3/26/2014,36,124
171991,Canadian Cootamum,"call, song",B,20:15,3/26/2014,38,135
167153,Canadian Cootamum,song,B,18:56,2/7/2014,30,139
138068,Canadian Cootamum,call,B,6:21,3/16/2013,100,130
138054,Canadian Cootamum,?,B,19:44,3/11/2013,36,140
134501,Canadian Cootamum,call,B,20:40,5/17/2013,23,144
133923,Canadian Cootamum,call,B,21:08,5/16/2013,32,138
133048,Canadian Cootamum,call,B,20:27,4/6/2012,34,138
125207,Canadian Cootamum,call,B,6:27,3/16/2013,28,135
99969,Canadian Cootamum,call,B,20:52,4/27/2012,26,149
93791,Canadian Cootamum,call,B,20:19,1/29/2012,72,131
93789,Canadian Cootamum,call,B,20:19,1/29/2012,53,94
45508,Canadian Cootamum,call,B,19:10,3/16/2010,33,134
15173,Canadian Cootamum,call,B,20:58,5/23/2007,38,139
15171,Canadian Cootamum,call,B,20:52,5/23/2007,35,137
305896,Canadian Cootamum,call,C,21:03,5/25/2011,75,140
301715,Canadian Cootamum,call,C,18:00,1/29/2016,22,136
237821,Canadian Cootamum,song,C,10:00,4/28/2015,24,124
236020,Canadian Cootamum,call,C,20:00,4/14/2015,32,135
217831,Canadian Cootamum,call,C,18:35,2/8/2015,36,134
217801,Canadian Cootamum,call,C,18:29,2/8/2015,64,157
217792,Canadian Cootamum,call,C,18:28,2/8/2015,31,134
181303,Canadian Cootamum,call,C,4:30,5/31/2014,21,137
129225,Canadian Cootamum,call,C,19:45,4/8/2013,36,139
93790,Canadian Cootamum,call,C,20:19,1/29/2012,34,137
72511,Canadian Cootamum, call,C,6.1,2/27/2011,39,126
55153,Canadian Cootamum,?,C,2:39,4/2/2010,21,132
51755,Canadian Cootamum,song,C,9:00pm,3/14/2009,73,156
45509,Canadian Cootamum,song,C,19:10,3/16/2010,137,43
31861,Canadian Cootamum,?,C,18:34,3/7/2009,38,144
312954,Canadian Cootamum,call,D,19:30,4/18/2016,71,145
311816,Canadian Cootamum,call,D,6:30,3/25/2016,40,129
217781,Canadian Cootamum,call,D,18:25,2/8/2015,43,124
96742,Canadian Cootamum,song,D,8:00pm,3/13/2012,24,135
75443,Canadian Cootamum,song,D,19:40,3/24/2010,32,137
31011,Canadian Cootamum,?,D,6:30,4/10/2008,30,129
31010,Canadian Cootamum,song,D,6:30,4/10/2008,32,136
404839,Canadian Cootamum,call,E,20:00,6/5/2017,50,134
397439,Carries Champagne Pipit,call,no score,11:00,11/4/2017,137,158
397437,Carries Champagne Pipit,call,no score,13:00,10/31/2017,138,46
397429,Carries Champagne Pipit,call,no score,13:00,11/2/2017,138,46
405209,Carries Champagne Pipit,call,A,19:22,6/20/2016,138,44
395909,Carries Champagne Pipit,call,A,11:00,12/12/2017,139,49
392005,Carries Champagne Pipit,call,A,7:16,11/5/2017,136,36
356568,Carries Champagne Pipit,call,A,15:00,2/23/2017,145,51
353842,Carries Champagne Pipit,call,A,?,10/4/2015,40,159
344102,Carries Champagne Pipit,call,A,7:00,1/8/2010,155,37
340347,Carries Champagne Pipit,call,A,10:30,10/22/2016,136,36
335836,Carries Champagne Pipit,call,A,8:00,9/10/1988,121,44
334375,Carries Champagne Pipit,call,A,9:54,9/11/2016,116,23
306883,Carries Champagne Pipit,call,A,10:30,10/19/2015,134,39
306366,Carries Champagne Pipit,call,A,17:00,3/5/2016,78,84
267497,Carries Champagne Pipit,call,A,9:00,4/7/2015,138,48
256980,Carries Champagne Pipit,call,A,8:00,10/8/2014,145,39
209669,Carries Champagne Pipit,call,A,7:57,11/16/2013,135,70
197379,Carries Champagne Pipit,call,A,9:20,4/17/2014,42,34
197378,Carries Champagne Pipit,song,A,9:20,4/17/2014,119,58
162716,Carries Champagne Pipit,call,A,7:59,6/9/2013,77,129
149851,Carries Champagne Pipit,call,A,10:15,5/13/2013,140,43
97418,Carries Champagne Pipit,call,A,11:30 AM,1/8/2012,56,123
90049,Carries Champagne Pipit,call,A,?,11/9/2011,144,62
65790,Carries Champagne Pipit,call,A,?,9/26/2010,136,41
61943,Carries Champagne Pipit,call,A,17:00,7/31/2010,135,43
405206,Carries Champagne Pipit,call,B,19:37,6/20/2016,136,40
392818,Carries Champagne Pipit,call,B,12:37,12/14/2014,67,166
391082,Carries Champagne Pipit,call,B,18:30,10/28/2017,167,22
390051,Carries Champagne Pipit,call,B,10:00,10/15/2017,149,49
380344,Carries Champagne Pipit,call,B,11:00,5/12/2017,91,140
380150,Carries Champagne Pipit,song,B,11:00,5/12/2017,28,137
367479,Carries Champagne Pipit,"call, song",B,11:00,5/2/2017,158,13
367477,Carries Champagne Pipit,"call, song",B,10:00,5/2/2017,142,47
358383,Carries Champagne Pipit,call,B,16:00,6/2/2016,136,38
357183,Carries Champagne Pipit,call,B,16:00,2/26/2017,146,46
345088,Carries Champagne Pipit,call,B,9:41,12/4/2016,143,49
344100,Carries Champagne Pipit,call,B,11:00,12/2/2015,137,29
338522,Carries Champagne Pipit,call,B,10:00,10/15/2016,136,32
338521,Carries Champagne Pipit,call,B,10:15,10/15/2016,91,125
337676,Carries Champagne Pipit,call,B,10:25,10/1/2016,82,157
329257,Carries Champagne Pipit,call,B,11:00,6/19/2016,147,38
303832,Carries Champagne Pipit,call,B,9:00,12/25/2015,139,45
295504,Carries Champagne Pipit,call,B,8:30,12/16/2015,149,48
267498,Carries Champagne Pipit,call,B,9:00,4/7/2015,85,152
209947,Carries Champagne Pipit,call,B,7:30,12/21/2013,143,44
198897,Carries Champagne Pipit,call,B,12:00,11/2/2013,131,59
175348,Carries Champagne Pipit,call,B,12:00,4/19/2014,49,62
113403,Carries Champagne Pipit,song,B,10:10,7/1/2012,86,132
113402,Carries Champagne Pipit,call,B,10:00,7/1/2012,146,26
101108,Carries Champagne Pipit,call,B,?,10/15/2012,140,46
91419,Carries Champagne Pipit,call,B,10:12,12/13/2011,140,38
91303,Carries Champagne Pipit,call,B,15:13,12/4/2011,135,44
91300,Carries Champagne Pipit,call,B,15:17,12/3/2011,121,44
91299,Carries Champagne Pipit,call,B,15:16,12/3/2011,140,62
91298,Carries Champagne Pipit,call,B,15:09,12/4/2011,147,59
91295,Carries Champagne Pipit,call,B,9:00,12/9/2011,142,40
91294,Carries Champagne Pipit,call,B,9:00,12/9/2011,71,67
91293,Carries Champagne Pipit,call,B,9:00,12/9/2011,29,103
90340,Carries Champagne Pipit,Call,B,09:??,11/18/2011,34,137
61960,Carries Champagne Pipit,call,B,10:00,8/6/2010,140,43
61959,Carries Champagne Pipit,call,B,10:00,8/6/2010,128,115
61944,Carries Champagne Pipit,call,B,17:00,7/31/2010,137,45
44798,Carries Champagne Pipit,call,B,?,1/6/2010,139,44
44797,Carries Champagne Pipit,call,B,?,1/6/2010,134,47
27256,Carries Champagne Pipit,call,B,6:00,12/20/2008,148,65
24785,Carries Champagne Pipit,call,B,9:30,11/29/2008,73,158
405185,Carries Champagne Pipit,song,C,9:43,6/6/2016,141,41
395981,Carries Champagne Pipit,call,C,14:00,12/12/2017,129,48
391081,Carries Champagne Pipit,call,C,15:30,10/28/2017,107,106
391080,Carries Champagne Pipit,call,C,15:30,10/28/2017,138,44
390542,Carries Champagne Pipit,call,C,17:00,10/22/2017,134,52
358132,Carries Champagne Pipit,call,C,15:30,2/1/2017,141,43
338753,Carries Champagne Pipit,call,C,13:20,10/14/2016,140,41
338163,Carries Champagne Pipit,call,C,10:00,10/15/2016,147,52
328304,Carries Champagne Pipit,call,C,16:00,2/26/2016,131,39
321515,Carries Champagne Pipit,call,C,10:20,10/11/2014,140,42
284667,Carries Champagne Pipit,call,C,9:00,10/11/2015,137,44
267499,Carries Champagne Pipit,call,C,9:00,5/11/2015,128,50
199204,Carries Champagne Pipit,call,C,10:00,10/17/2014,137,46
158454,Carries Champagne Pipit,call,C,11:30,12/5/2013,148,155
152409,Carries Champagne Pipit,call,C,10:30,10/21/2013,152,36
149180,Carries Champagne Pipit,call,C,8:30,9/28/2013,138,48
147774,Carries Champagne Pipit,call,C,8:30,9/18/2013,48,66
142690,Carries Champagne Pipit,call,C,11:00,10/9/2005,136,46
114327,Carries Champagne Pipit,call,C,10:30,12/9/2012,139,43
112478,Carries Champagne Pipit,call,C,16:30,10/26/2012,138,40
111932,Carries Champagne Pipit,call,C,09.03m,10/22/2012,67,140
110812,Carries Champagne Pipit,call,C,?,10/6/2012,136,52
91301,Carries Champagne Pipit,call,C,15:24,12/3/2011,142,54
91297,Carries Champagne Pipit,call,C,15:09,12/4/2011,45,64
91296,Carries Champagne Pipit,call,C,15:08,12/4/2011,157,152
65137,Carries Champagne Pipit,call,C,10:00,11/7/2010,140,43
27259,Carries Champagne Pipit,call,C,6:00,12/20/2008,132,52
27254,Carries Champagne Pipit,call,C,6:00,12/20/2008,146,52
389842,Carries Champagne Pipit,call,D,9:45,10/15/2017,128,47
386671,Carries Champagne Pipit,call,D,9:24,9/18/2017,123,27
338754,Carries Champagne Pipit,call,D,13:21,10/14/2016,119,53
336144,Carries Champagne Pipit,call,D,8:30,9/23/2016,139,42
205464,Carries Champagne Pipit,call,D,7:30,10/23/2014,147,36
166440,Carries Champagne Pipit,call,D,11:30,10/9/2005,32,137
88610,Carries Champagne Pipit,call,D,9:04,10/14/2011,141,56
386506,Carries Champagne Pipit,call,E,12:00,9/16/2017,144,131
199143,Carries Champagne Pipit,call,E,8:45,9/25/2014,135,43
180593,Carries Champagne Pipit,call,E,15:00,10/13/2013,141,41
405293,Darkwing Sparrow,song,A,6:53,4/17/2017,63,81
405292,Darkwing Sparrow,song,A,6:51,4/17/2017,37,74
405237,Darkwing Sparrow,song,A,8:29,4/8/2017,40,56
405192,Darkwing Sparrow,song,A,5:57,4/18/2017,41,66
404159,Darkwing Sparrow,call,A,13:00,1/27/2018,12,136
403458,Darkwing Sparrow,call,A,10:00,2/24/2018,42,60
402357,Darkwing Sparrow,call,A,12:06,2/9/2018,74,149
402356,Darkwing Sparrow,call,A,12:05,2/9/2018,69,149
402355,Darkwing Sparrow,call,A,12:03,2/9/2018,62,75
402159,Darkwing Sparrow,call,A,13:29,2/7/2018,54,73
400941,Darkwing Sparrow,song,A,11:30,1/4/2018,140,150
396464,Darkwing Sparrow,call,A,9:00,12/10/2017,42,68
392775,Darkwing Sparrow,call,A,14:00,1/8/2016,139,49
392772,Darkwing Sparrow,call,A,14:51,4/21/2014,28,69
390512,Darkwing Sparrow,call,A,9:30,10/22/2017,43,68
388579,Darkwing Sparrow,call,A,10:00,9/23/2017,138,44
388296,Darkwing Sparrow,song,A,5:30,9/30/2017,78,136
388295,Darkwing Sparrow,song,A,6:00,9/30/2017,39,56
385838,Darkwing Sparrow,call,A,9:00,6/12/2015,81,139
384567,Darkwing Sparrow,song,A,6:17,4/14/2017,71,139
384539,Darkwing Sparrow,"call, song",A,5:54,8/5/2017,36,61
384490,Darkwing Sparrow,call,A,7:10,3/26/2017,69,140
384488,Darkwing Sparrow,"call, song",A,7:05,3/26/2017,59,146
383538,Darkwing Sparrow,song,A,14:50,1/25/2017,138,118
383533,Darkwing Sparrow,call,A,12:25,10/2/2016,124,124
383292,Darkwing Sparrow,call,A,7:00,8/5/2017,30,81
382524,Darkwing Sparrow,call,A,8:20,7/26/2017,97,125
381853,Darkwing Sparrow,call,A,8:00,7/29/2017,136,39
381202,Darkwing Sparrow,call,A,16:30,4/11/2017,63,79
380358,Darkwing Sparrow,"call, song",A,10:53,6/4/2017,43,63
379470,Darkwing Sparrow,"call, song",A,9:00,7/3/2017,39,66
377560,Darkwing Sparrow,call,A,20:00,6/27/2017,37,73
377559,Darkwing Sparrow,call,A,20:00,6/27/2017,46,63
377232,Darkwing Sparrow,song,A,7:11,3/3/2017,41,64
376566,Darkwing Sparrow,call,A,7:50,6/17/2017,40,61
376476,Darkwing Sparrow,call,A,6:30,6/18/2017,39,63
374569,Darkwing Sparrow,call,A,7:57,4/28/2017,36,58
374320,Darkwing Sparrow,call,A,0:30,5/27/2017,58,141
373844,Darkwing Sparrow,call,A,6:30,6/5/2017,57,76
367543,Darkwing Sparrow,call,A,13:00,5/3/2017,24,72
364541,Darkwing Sparrow,call,A,10:30,9/24/2016,24,132
364247,Darkwing Sparrow,"call, song",A,11:00,3/24/2017,40,62
361303,Darkwing Sparrow,call,A,18:46,3/25/2017,37,73
358971,Darkwing Sparrow,call,A,8:00,3/11/2017,108,139
356114,Darkwing Sparrow,call,A,9:30,2/18/2017,39,61
352024,Darkwing Sparrow,call,A,6:30,12/29/2016,41,59
351547,Darkwing Sparrow,song,A,7:24,1/20/2017,132,109
349815,Darkwing Sparrow,song,A,7:00,6/30/2007,128,43
349814,Darkwing Sparrow,song,A,7:00,5/20/2007,85,127
344336,Darkwing Sparrow,call,A,6:35,5/7/2016,14,147
344330,Darkwing Sparrow,song,A,5:47,5/5/2016,132,115
344328,Darkwing Sparrow,song,A,5:34,5/5/2016,76,138
344319,Darkwing Sparrow,"call, song",A,6:56,3/12/2016,22,73
344306,Darkwing Sparrow,call,A,17:20,6/7/2015,38,59
344302,Darkwing Sparrow,call,A,16:53,6/7/2015,47,63
337609,Darkwing Sparrow,call,A,?,8/13/2016,142,51
327002,Darkwing Sparrow,call,A,?,6/2/2016,42,67
325716,Darkwing Sparrow,song,A,11:43,4/6/2015,70,180
325709,Darkwing Sparrow,"call, song",A,11:31,2/22/2015,65,77
324840,Darkwing Sparrow,"call, song",A,10:15,6/25/2016,82,135
303718,Darkwing Sparrow,call,A,14:36,2/7/2016,77,141
281740,Darkwing Sparrow,call,A,20:35,5/12/2007,78,135
281739,Darkwing Sparrow,song,A,8:30,2/4/2007,83,136
281738,Darkwing Sparrow,song,A,8:20,2/4/2007,144,158
264941,Darkwing Sparrow,call,A,5:30,6/2/2014,57,125
253313,Darkwing Sparrow,song,A,7:00,6/21/2015,57,151
246976,Darkwing Sparrow,?,A,11:00,5/19/2015,75,158
245732,Darkwing Sparrow,song,A,10:00,5/24/2015,91,142
240216,Darkwing Sparrow,song,A,6:00,4/28/2015,136,39
240215,Darkwing Sparrow,song,A,6:00,4/28/2015,70,154
239375,Darkwing Sparrow,"call, song",A,7:02,4/28/2015,72,134
237290,Darkwing Sparrow,call,A,8:30,4/25/2015,72,151
237289,Darkwing Sparrow,call,A,8:30,4/25/2015,84,153
236834,Darkwing Sparrow,"call, song",A,7:00,4/19/2015,59,154
236476,Darkwing Sparrow,"call, song",A,7:00,4/18/2015,72,139
233433,Darkwing Sparrow,"call, song",A,9:15,1/6/1999,69,157
215043,Darkwing Sparrow,call,A,11:30,2/28/2015,73,139
213467,Darkwing Sparrow,call,A,?,5/3/1986,74,146
210486,Darkwing Sparrow,call,A,15:40,1/17/2015,73,157
210466,Darkwing Sparrow,song,A,15:00,1/17/2015,73,151
209059,Darkwing Sparrow,song,A,6:44,5/1/2014,58,160
208395,Darkwing Sparrow,call,A,15:17,4/16/2014,56,153
197467,Darkwing Sparrow,call,A,13:49,7/28/2014,78,148
194222,Darkwing Sparrow,call,A,17:00,6/18/2003,69,159
192306,Darkwing Sparrow,"call, song",A,8:28,4/24/2014,78,149
192305,Darkwing Sparrow,"call, song",A,8:22,4/24/2014,69,158
355083,Eastern Corn Skeet,call,no score,8:00,2/5/2017,92,132
323217,Eastern Corn Skeet,song,no score,20:48,6/19/2016,84,123
317839,Eastern Corn Skeet,call,no score,8:00,5/22/2016,85,133
314951,Eastern Corn Skeet,song,no score,6:00,4/19/2016,80,126
184376,Eastern Corn Skeet,call,no score,7:30,4/11/2014,70,154
388696,Eastern Corn Skeet,song,A,6:00,4/30/2016,121,127
385024,Eastern Corn Skeet,song,A,10:00,5/11/2017,65,90
378993,Eastern Corn Skeet,call,A,14:27,7/3/2017,86,123
376425,Eastern Corn Skeet,song,A,10:30,6/18/2017,47,36
376069,Eastern Corn Skeet,song,A,7:00,6/6/2017,87,131
375493,Eastern Corn Skeet,call,A,18:30,5/17/2017,85,131
370485,Eastern Corn Skeet,song,A,5:35,5/12/2017,29,138
363519,Eastern Corn Skeet,call,A,10:30,4/8/2017,93,139
354815,Eastern Corn Skeet,call,A,11:30,1/15/2017,93,129
344280,Eastern Corn Skeet,call,A,8:01,11/27/2016,31,134
318747,Eastern Corn Skeet,call,A,8:10,5/22/2016,93,129
316236,Eastern Corn Skeet,song,A,8:30,4/11/2015,94,132
308402,Eastern Corn Skeet,song,A,12:00,3/22/2016,71,114
179720,Eastern Corn Skeet,call,A,5:28,5/24/2014,84,121
178126,Eastern Corn Skeet,song,A,5:20,5/11/2014,32,141
173954,Eastern Corn Skeet,song,A,9:30,4/12/2014,127,119
161099,Eastern Corn Skeet,"call, song",A,8:53,12/5/2013,85,124
132866,Eastern Corn Skeet,song,A,6:24,5/6/2013,142,154
99544,Eastern Corn Skeet,call,A,9:06,3/30/2012,40,141
57258,Eastern Corn Skeet,song,A,5:30,6/7/2010,55,68
49875,Eastern Corn Skeet,song,A,5:50,5/6/2010,81,115
49046,Eastern Corn Skeet,Song,A,?,5/10/2010,64,149
14858,Eastern Corn Skeet,"call, song",A,10:50,4/20/2007,86,114
14857,Eastern Corn Skeet,"call, song",A,10:50,4/20/2007,136,100
14856,Eastern Corn Skeet,call,A,10:50,4/20/2007,82,119
10175,Eastern Corn Skeet,song,A,9:10,5/14/2006,152,165
1376,Eastern Corn Skeet,song,A,?,11/27/2003,96,124
1375,Eastern Corn Skeet,call,A,?,11/30/2004,87,136
373508,Eastern Corn Skeet,song,B,11:30,5/3/2017,91,119
344645,Eastern Corn Skeet,call,B,7:44,11/29/2016,82,132
321819,Eastern Corn Skeet,song,B,19:58,6/9/2016,84,128
313354,Eastern Corn Skeet,song,B,17:53,4/20/2016,137,120
310072,Eastern Corn Skeet,call,B,18:30,3/30/2016,78,129
302533,Eastern Corn Skeet,"call, song",B,8:30,2/6/2016,57,88
278231,Eastern Corn Skeet,song,B,9:34,5/18/2015,118,118
244579,Eastern Corn Skeet,song,B,5:05,5/16/2015,85,131
208942,Eastern Corn Skeet,song,B,10:32,11/26/2014,77,129
191964,Eastern Corn Skeet,song,B,14:45,3/28/2012,87,128
184379,Eastern Corn Skeet,call,B,7:15,11/16/2013,70,140
184378,Eastern Corn Skeet,song,B,6:34,5/17/2012,89,127
184377,Eastern Corn Skeet,call,B,7:30,4/12/2014,80,130
182331,Eastern Corn Skeet,song,B,8:30,4/30/2002,46,56
179848,Eastern Corn Skeet,song,B,9:37,5/24/2014,92,134
179719,Eastern Corn Skeet,song,B,4:45,5/24/2014,84,128
176000,Eastern Corn Skeet,song,B,12:30,4/15/2014,84,130
170055,Eastern Corn Skeet,song,B,8:00,3/15/2014,88,129
165234,Eastern Corn Skeet,call,B,7:00,1/22/2014,83,130
160470,Eastern Corn Skeet,song,B,7:49,5/18/2013,123,108
158055,Eastern Corn Skeet,call,B,14:37,12/15/2013,69,61
150242,Eastern Corn Skeet,song,B,9:41,10/8/2013,88,124
138039,Eastern Corn Skeet,song,B,11:00,6/11/2013,86,131
134509,Eastern Corn Skeet,call,B,9:52,5/19/2013,89,127
124070,Eastern Corn Skeet,call,B,21:30,10/28/2012,87,133
111143,Eastern Corn Skeet,song,B,9:00,10/13/2012,100,139
111142,Eastern Corn Skeet,song,B,9:00,10/13/2012,155,156
111141,Eastern Corn Skeet,song,B,9:00,10/13/2012,85,132
100556,Eastern Corn Skeet,song,B,7:30am,5/4/2012,83,126
100555,Eastern Corn Skeet,song,B,7:30am,5/4/2012,84,132
99547,Eastern Corn Skeet,song,B,6:13,4/15/2012,50,65
52453,Eastern Corn Skeet,call,B,10:30am,2009-06-00,84,132
52451,Eastern Corn Skeet,song,B,10:30am,5/11/2008,159,152
31294,Eastern Corn Skeet,Song,B,?,6/12/2008,32,136
5130,Eastern Corn Skeet,call,B,17:30,12/30/2005,87,132
396262,Eastern Corn Skeet,song,C,10:48,12/17/2017,147,157
368084,Eastern Corn Skeet,song,C,11:54,6/21/2013,83,133
316544,Eastern Corn Skeet,call,C,19:40,5/12/2016,84,130
296933,Eastern Corn Skeet,call,C,9:00,12/20/2015,83,131
286376,Eastern Corn Skeet,call,C,14:00,10/15/2015,37,115
278232,Eastern Corn Skeet,song,C,9:35,5/18/2015,90,137
235428,Eastern Corn Skeet,song,C,15:00,4/12/2015,85,127
151543,Eastern Corn Skeet,call,C,13:30,10/16/2013,85,128
137835,Eastern Corn Skeet,call,C,16:52,6/8/2013,39,112
137101,Eastern Corn Skeet,song,C,16:30,7/20/2011,79,156
137100,Eastern Corn Skeet,call,C,10:00,5/13/2011,94,138
124445,Eastern Corn Skeet,song,C,7:30,12/15/2005,86,132
103279,Eastern Corn Skeet,song,C,11:30am,6/4/2012,85,133
103278,Eastern Corn Skeet,song,C,11:30am,6/4/2012,34,138
100108,Eastern Corn Skeet,call,C,7:30am,4/30/2012,60,114
